"","majors_declared","course_satisfaction","institution_satisfaction","mentorship_satisfaction","progress_satisfaction","current_gpa","distance_from_campus","rstudio_community_posts","blog_posts","has_repeated_courses","user_group_member","goal_setting","exercise_routine","sleep_7_hours","has_morning_routine","in_state","scholarship","full_time","has_dependents","has_opensource_contrib","package_author","conference_speaker","eats_breakfast","caffine_drinker","meditation_routine","snooze_alarm","self_care_rituals","hs_gpa","age","twitter_user","major","minor","risk","student_id"
"621",1,3.4486031983979,4.6997138755396,3.54864214372355,4.85689396818634,3.99243950733216,12,12,20,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3.14390078687575,29.4067087704113,TRUE,"tidyverse","httr","No",621
"622",1,3.27667003497481,4.66711469413713,4.30563172511756,4.12909926223801,3.65170979790855,10,15,13,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.81565381429391,30.3694801498749,TRUE,"shiny","purrr","No",622
"623",1,4.16733726253733,3.11188876628876,4.39683776686434,4.0109841497615,3.52725510054734,9,25,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.71136278792983,23.2755624480536,FALSE,"plumber","dplyr","No",623
"624",1,3.74855478061363,3.86099037434906,3.45918937819079,4.43874158145627,3.78732903429773,11,23,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2.99481445318088,27.2659794981969,FALSE,"tidyverse","devtools","No",624
"625",2,4.74540846049786,3.31630075350404,3.02387746918248,3.74531884759199,2.78619769559009,10,18,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2.76875306013972,31.4047876231478,TRUE,"plumber","rgl","No",625
"626",1,3.0600275346078,3.24288774980232,3.059590413759,4.44817576865898,3.15682560764253,11,11,8,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3.9641654023435,26.692797881725,FALSE,"sparklyr","devtools","No",626
"627",2,4.11064568720758,4.29967282013968,2.79475482099224,3.35584051418118,2.8273517676862,6,6,11,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.54623132216511,26.7147122207182,FALSE,"rmarkdown","ggplot2","No",627
"628",3,4.25971062202007,3.79475208744407,3.1117236391874,4.0511389215244,3.58795768179698,11,23,14,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.18483548332006,30.8849392535767,TRUE,"shiny","reticulate","No",628
"629",1,3.82809112453833,3.62342067901045,3.3878978069406,3.61876712273806,3.32688503118698,9,20,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3.94732445571572,32.234982848758,TRUE,"tidyverse","htmlwidgets","No",629
"630",1,3.58236380619928,3.68886688770726,2.9021061914973,3.56403670698637,3.43882899562595,7,9,22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.92265956127085,24.6374019847853,TRUE,"rmarkdown","stringr","No",630
"631",2,4.41442293534055,4.20098610501736,4.67179923824733,3.24336198589299,2.79514058236964,12,21,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3.34680349455448,33.0667549269859,FALSE,"sparklyr","carat","No",631
"632",1,4.2296424661763,4.51374338008463,3.55342473299243,3.71165725594619,3.78158704761881,10,18,17,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3.12262492987793,28.4839624022232,FALSE,"rmarkdown","tidyr","No",632
"633",1,4.35374392569065,3.2199673242867,3.45192413154291,4.69706148345722,3.92232251242967,9,15,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.06700847583124,29.6301682039421,TRUE,"tidyverse","purrr","No",633
"634",1,3.04127467051148,3.42195310723037,3.55660904943943,3.61876258184202,3.45812808407936,12,17,10,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3.05157298519043,22.7111036593598,TRUE,"shiny","tibbletime","No",634
"635",1,3.06336487177759,3.37204239983112,3.06528312002774,4.65888713591266,3.56958258437226,13,21,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3.06042488786625,32.7415951427023,FALSE,"tidyverse","htmlwidgets","No",635
"636",1,4.66873828228563,3.25147284660488,4.60695144417696,3.56945027125767,3.74461983365472,7,16,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.21498402633006,31.8771824076597,TRUE,"shiny","forcats","No",636
"637",2,3.41766120027751,3.4700760920532,3.18912457692204,3.54240620002383,3.86815645912429,10,33,15,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2.99130339414114,28.2847386679643,FALSE,"tidyverse","lubridate","No",637
"638",1,3.23994254088029,4.20987731451169,4.32950651808642,3.42079692723928,3.84586927341297,11,0,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3.69528575020377,32.892438286545,FALSE,"shiny","roxygen2","No",638
"639",1,4.99326726561412,3.45795165235177,3.06600572547177,3.22172331443289,3.00197391805705,11,26,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.01864646526519,29.8712458404454,FALSE,"tidyverse","readxl","No",639
"640",3,4.65703697083518,3.72052365075797,4.85475729167229,4.08240415219916,3.99827849242138,4,7,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.77661282953341,27.9228260591179,FALSE,"plumber","tidyr","No",640
"641",2,3.74925825186074,4.96900221472606,3.58806157321669,4.43021576153114,3.6697423121077,11,22,19,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.83198441448621,28.0126040759443,FALSE,"tidyverse","devtools","No",641
"642",1,3.07263229554519,3.19157683523372,3.49246506334748,4.91092367778765,2.92355126503389,8,14,16,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.43442062329268,34.6085173585027,TRUE,"rmarkdown","devtools","No",642
"643",1,4.11998951528221,3.95255157770589,3.26915646885755,3.09366782271536,3.1108618376893,7,11,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.04284600459505,24.8592506780566,FALSE,"shiny","broom","No",643
"644",1,4.57168937614188,4.48440637346357,3.12865017179865,3.36045465129428,3.43097243580269,7,5,29,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.66261851164745,27.8056452017866,FALSE,"rmarkdown","DT","No",644
"645",1,4.0367399067618,3.92601792188361,3.5307631387841,3.41512289480306,2.93224350671517,9,12,20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.84232630522456,26.8690878410175,TRUE,"tidyverse","carat","No",645
"646",2,3.57757729338482,4.16629937198013,3.61726534186164,3.80075929226587,3.48474397329846,10,15,12,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.50558443641057,31.1464017495063,FALSE,"plumber","httr","No",646
"647",1,4.43853861698881,3.1773737333715,3.09142994153081,3.90880732517689,3.78204826795263,11,11,11,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3.99097904947121,30.7838268815475,TRUE,"shiny","recipes","No",647
"648",1,3.20844421768561,4.77596853580326,4.13323747593677,3.5936273507541,2.88357658666791,7,16,23,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.52651669096667,37.8747873909733,FALSE,"rmarkdown","rgl","No",648
"649",2,4.56549503933638,3.04519429290667,3.36686238471884,3.42447778763017,3.29818242409965,8,10,24,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3.01909202861134,34.8731789220174,TRUE,"rmarkdown","httr","No",649
"650",1,4.37793277297169,3.24099598685279,3.92252233735053,3.36528355738847,2.91163631400559,8,13,22,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.97875373112038,35.4239611076104,TRUE,"sparklyr","purrr","No",650
"651",1,3.58282940648496,3.53209561761469,3.21383571828483,4.41522813285701,3.17186427715933,11,20,21,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.24426302197389,37.274938811716,FALSE,"tidyverse","packrat","No",651
"652",1,3.40643647266552,4.25006853230298,4.75471819972154,3.07523344072979,3.65602297423175,6,11,15,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2.8713683836977,20.1629169575863,FALSE,"rmarkdown","lubridate","No",652
"653",1,4.23236921988428,4.39719270030037,4.11008307716111,4.10880136210471,3.708546459442,6,12,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2.78629332582932,31.4561718616337,TRUE,"shiny","tibbletime","No",653
"654",1,4.75187630113214,4.30424682702869,3.28876144543756,3.17457172175637,3.47899713093648,9,19,24,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.49123949743807,35.6061290461795,TRUE,"rmarkdown","forcats","No",654
"655",2,4.0109633221291,3.98162552760914,4.02091070200549,2.83984811999835,3.67977810825687,7,13,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.18534102791455,32.8395417940619,FALSE,"tidyverse","dplyr","No",655
"656",2,3.64212198695168,3.13341928366572,4.82816361205187,3.68785187561298,3.00136502226815,6,9,11,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2.87405255023623,24.4409677822595,TRUE,"tidyverse","DT","No",656
"657",1,3.22419806662947,4.31988656613976,3.0310819328879,2.86253904562909,3.73570894158911,9,21,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3.23550370003795,29.6059131130742,TRUE,"shiny","dplyr","No",657
"658",1,3.18379843886942,3.59985598642379,3.54699383984553,4.40259984490694,2.87586511933478,10,16,16,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3.91243589902297,32.8997134733223,FALSE,"shiny","readxl","No",658
"659",1,3.66583530744538,3.73176945839077,4.37090933951549,3.24751082679722,3.40774625400081,7,17,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.72608704469167,22.1131578144564,TRUE,"plumber","carat","No",659
"660",1,4.90272699296474,3.3277549892664,4.88131422240986,4.50322155823233,3.9950640212046,11,14,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.2167313900427,28.8109962739283,TRUE,"tidyverse","dplyr","No",660
"661",1,4.57105547375977,4.82865462545305,3.76814488164382,3.81918974837754,3.17521820752881,10,25,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.65862108685542,27.5081972443608,TRUE,"sparklyr","rgl","No",661
"662",3,4.80520927393809,4.37634678045288,3.52133470890112,4.88938351988327,3.18449344986584,7,10,17,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3.65308895538328,22.7544710176142,TRUE,"shiny","broom","No",662
"663",1,4.53877106308937,3.03347436571494,3.71885657525854,4.1303330186638,3.69888181687566,11,10,13,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3.46140335639939,18.7961419476082,TRUE,"tidyverse","readxl","No",663
"664",1,4.77746628690511,4.83494722796604,3.91784141113749,3.43551689345622,3.33914703666233,8,21,22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.0991006695549,35.9058549933049,TRUE,"shiny","lubridate","No",664
"665",1,4.51876585977152,3.86880285013467,3.96608524856856,4.95869561773725,3.4447563396534,9,20,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.63493494084105,40.4405794750357,TRUE,"rmarkdown","tidyr","No",665
"666",2,4.89442889019847,4.17754871444777,4.24054743250599,3.16900876106229,2.760213466594,10,20,26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.71876547933789,38.9367702242477,FALSE,"shiny","dplyr","No",666
"667",1,4.21893082512543,4.62209638394415,2.89407712768298,4.46048622741364,3.3223075332935,7,28,12,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3.56098727125209,29.7203274908245,TRUE,"rmarkdown","dplyr","No",667
"668",2,3.0273201148957,4.28336590807885,3.7254319373169,4.51934027706739,3.07217681175098,11,13,15,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.97502269077813,26.9990467886326,TRUE,"tidyverse","dplyr","No",668
"669",2,3.43237050995231,3.06679615937173,3.63478769367794,4.10488328180509,3.54431323334575,8,21,13,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.16614668094553,36.2914569286243,FALSE,"rmarkdown","keras","No",669
"670",1,3.62355532310903,4.95812094397843,4.23443500138819,2.89733625156805,2.93006295460509,10,19,18,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.74419976002537,22.6504594629608,TRUE,"sparklyr","purrr","No",670
"671",1,3.7448328086175,3.26233790954575,4.45274196442915,3.86835055396659,3.56262292951578,6,24,12,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.85844715964049,29.7851076373116,FALSE,"rmarkdown","Rcpp","No",671
"672",1,3.00155323650688,3.83461510250345,3.37638080638135,3.22532781568589,3.75657324044732,10,15,14,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2.92460823204601,24.301565915293,TRUE,"plumber","ggplot2","No",672
"673",1,4.41241024853662,3.70741728553548,3.37027409014991,3.76161720528034,3.13810694037238,11,14,18,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.05734482890693,29.6971848183459,TRUE,"sparklyr","stringr","No",673
"674",1,3.60852650273591,4.35023691039532,3.9206122236792,4.45417630870361,3.74158563447418,7,21,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3.57693130301777,32.7862405739561,TRUE,"shiny","jsonlite","No",674
"675",2,4.70923004718497,4.31684605916962,4.65053023962537,4.04289752314799,2.97172010038048,11,15,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.71748278505402,34.6461547106401,TRUE,"tidyverse","lubridate","No",675
"676",1,3.70095890806988,4.90623034257442,3.92233913042583,2.91624275053618,3.74235342408065,10,13,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.77872392366407,32.9553406835884,FALSE,"sparklyr","Rcpp","No",676
"677",1,3.38604254089296,3.77169260615483,2.98860288609285,3.54233180277515,2.89622525690356,5,13,23,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2.75475880660815,33.1801988553728,TRUE,"tidyverse","packrat","No",677
"678",1,4.91849958989769,4.93069212138653,4.28585578181082,3.69892247853568,3.79423729062546,6,17,18,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3.25217426120071,22.1132449621835,FALSE,"tidyverse","tibbletime","No",678
"679",3,3.21771250106394,3.25893774814904,4.36167252412997,4.45427698688582,3.02463449747302,7,8,24,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3.32365445652977,41.1820778880478,TRUE,"tidyverse","packrat","No",679
"680",1,3.00988897867501,4.81438734242693,3.5064266056288,3.56651603151113,2.82712407415966,9,22,16,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.69866660045227,29.0996913279894,TRUE,"rmarkdown","readxl","No",680
"681",1,3.74802731256932,3.80057392921299,3.61362037278013,4.835707465827,3.85868593124906,6,19,23,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.39828657283215,33.0050838548615,TRUE,"plumber","devtools","No",681
"682",3,3.07344853831455,3.36574588064104,2.94026756857056,3.47826368757524,3.28296349011362,11,18,21,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.74063013884006,27.7769926969513,FALSE,"tidyverse","jsonlite","No",682
"683",2,3.5520773245953,3.00664671557024,3.89065601368202,2.90686874592211,3.2517131700879,7,5,15,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2.93443204753567,24.4381983718566,FALSE,"tidyverse","keras","No",683
"684",1,4.15512056928128,4.55504261981696,4.14219344779849,3.71161887625931,3.3870294757653,10,14,14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3.82582806493156,24.730499441864,TRUE,"tidyverse","stringr","No",684
"685",1,4.69639493431896,4.04374640248716,4.14521614229307,4.71552929509198,3.79007119778544,12,15,23,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3.15411147841951,31.9915853975575,TRUE,"rmarkdown","tidyr","No",685
"686",2,3.2378613143228,3.04444952914491,3.34628844703548,3.59290278551634,2.91790157387732,5,16,17,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.56161016481929,22.3543607004681,TRUE,"rmarkdown","broom","No",686
"687",2,3.21313704457134,4.21062344359234,3.66558834427269,4.1921269276063,3.40948948031291,12,9,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3.04120580496965,41.9193091081353,TRUE,"shiny","forcats","No",687
"688",1,3.37587646953762,3.74977102642879,4.79320783203002,2.76766280422453,3.14678323169937,9,14,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.04865987511585,31.2427505939359,TRUE,"sparklyr","jsonlite","No",688
"689",1,4.41633217036724,4.61794109037146,3.23003903462086,2.99405102466699,2.85644301422872,12,18,13,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.88293000665726,41.227418111108,TRUE,"rmarkdown","devtools","No",689
"690",3,3.82042239280418,3.75863519497216,3.83456736447988,4.76238417311106,3.96894621552201,7,12,19,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3.69143903290387,33.9065221768726,FALSE,"shiny","devtools","No",690
"691",1,4.16505465516821,4.78257800173014,2.9166415730142,4.71935869485606,3.21362169814529,10,13,16,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2.93154438934289,32.3438563772662,TRUE,"shiny","forcats","No",691
"692",2,4.97056490695104,3.39597923867404,3.0383054036065,3.8955197884934,3.77504153561313,10,21,10,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3.03688969410723,24.7591770359203,TRUE,"rmarkdown","packrat","No",692
"693",1,3.77651950670406,4.43482351768762,4.76745222014142,3.46999188855989,3.23198979580775,7,19,20,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3.20466095994925,41.7412071361275,FALSE,"shiny","httr","No",693
"694",1,3.38035690365359,4.04853539774194,4.62299609160982,4.51279108278686,2.77101897553075,9,4,11,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3.1507473657839,25.0665448778201,FALSE,"rmarkdown","carat","No",694
"695",1,4.29989848798141,4.45716050779447,3.14067428535782,4.18992095056456,3.40621806250419,6,18,25,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3.30478774069343,20.6190696299552,TRUE,"plumber","stringr","No",695
"696",1,4.63667838089168,3.76664430554956,4.10492573247757,3.29526882973732,3.63746818655636,4,7,21,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.81177354458487,29.7216144109405,FALSE,"plumber","broom","No",696
"697",1,3.96594016253948,4.34046341758221,2.9795908916858,3.79410710430238,3.64888695249101,9,15,25,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3.28420823300257,25.5082252602058,TRUE,"shiny","lubridate","No",697
